proband_id,Workout_Type,Calories_Burned,Session_Duration (hours)
16343,Cardio,1007.16,1.05
16344,Yoga,988.04,1.37
16345,Strength,1965.6,1.68
16346,Strength,1790.1,1.53
16347,Cardio,702.72,0.8
16348,HIIT,1389.46,1.05
16349,Strength,1248.53,1.26
16350,Strength,1376.1,1.39
16351,HIIT,1704.55,1.41
16352,HIIT,1676.4,1.27
16353,Strength,2186.22,1.87
16354,HIIT,2389.94,1.67
16355,Yoga,1512.04,1.94
16356,HIIT,1978.35,1.5
16357,HIIT,897.03,0.74
16358,Yoga,1071.91,1.49
16359,Yoga,739.87,1.12
16360,Cardio,1239.43,1.29
16361,Strength,811.8,0.82
16362,Yoga,1065.6,1.48
16363,HIIT,1504.8,1.14
16364,Cardio,1325.9,1.38
16365,Cardio,1287.47,1.34
16366,HIIT,2737.6,1.91
16367,Cardio,1401.6,1.46
16368,Yoga,878.6,1.33
16369,HIIT,1376.89,1.14
16370,HIIT,1923.99,1.46
16371,Cardio,1104.0,1.15
16372,Cardio,1055.12,1.1
16373,Cardio,1304.51,1.36
16374,Strength,1348.88,1.25
16375,Cardio,1870.56,1.8
16376,Strength,1415.98,1.31
16377,Yoga,737.86,1.12
16378,Yoga,1544.4,1.98
16379,Strength,1177.03,1.19
16380,HIIT,1955.23,1.48
16381,HIIT,2176.94,1.52
16382,Yoga,909.97,1.38
16383,Yoga,712.8,0.99
16384,HIIT,1004.3,0.83
16385,Yoga,898.42,1.36
16386,HIIT,1316.5,1.09
16387,HIIT,1317.7,1.09
16388,HIIT,1775.47,1.47
16389,HIIT,1599.86,1.21
16390,Strength,1099.76,1.02
16391,Cardio,1747.2,1.68
16392,Strength,1175.24,1.09
16393,Yoga,705.56,1.07
16394,Cardio,1716.0,1.65
16395,Cardio,1621.15,1.56
16396,Strength,1240.97,1.15
16397,HIIT,1796.7,1.36
16398,HIIT,1257.26,1.04
16399,HIIT,1804.54,1.49
16400,Strength,2279.74,1.95
16401,Strength,1368.17,1.27
16402,HIIT,2729.2,1.91
16403,Strength,1586.28,1.47
16404,Cardio,511.33,0.58
16405,Cardio,1116.38,1.16
16406,Strength,2223.0,1.9
16407,Strength,1107.79,1.12
16408,Cardio,624.23,0.71
16409,HIIT,1673.61,1.27
16410,HIIT,604.45,0.5
16411,Cardio,1249.04,1.3
16412,Cardio,1375.09,1.43
16413,HIIT,883.3,0.73
16414,Yoga,876.94,1.22
16415,Yoga,928.03,1.29
16416,HIIT,1707.65,1.41
16417,Yoga,987.22,1.37
16418,Strength,881.1,0.89
16419,HIIT,761.61,0.63
16420,Cardio,1104.0,1.15
16421,Cardio,1130.91,1.18
16422,Strength,1219.38,1.13
16423,Cardio,1213.3,1.38
16424,Yoga,1051.2,1.46
16425,Cardio,1249.04,1.3
16426,Strength,1933.47,1.65
16427,HIIT,1306.8,0.99
16428,Strength,1361.93,1.26
16429,Cardio,1300.03,1.48
16430,Strength,1158.3,1.17
16431,Yoga,1072.8,1.49
16432,Cardio,1863.03,1.79
16433,Cardio,749.36,0.85
16434,Strength,1531.04,1.42
16435,Cardio,1085.7,1.13
16436,Cardio,773.7,0.88
16437,Strength,850.63,0.86
16438,Strength,1512.0,1.4
16439,HIIT,1689.6,1.28
16440,HIIT,1136.37,0.94
16441,Strength,742.5,0.75
16442,HIIT,2288.0,1.6
16443,Yoga,943.2,1.31
16444,Strength,831.6,0.84
16445,Strength,673.81,0.68
16446,HIIT,1585.1,1.31
16447,Cardio,1269.31,1.32
16448,Strength,1622.7,1.5
16449,Cardio,819.14,0.93
16450,Cardio,979.46,1.11
16451,HIIT,2203.89,1.54
16452,Yoga,990.0,1.5
16453,HIIT,2641.43,1.85
16454,Strength,1380.1,1.28
16455,Cardio,1296.0,1.35
16456,Strength,693.0,0.7
16457,HIIT,1809.91,1.37
16458,Cardio,978.38,1.02
16459,Yoga,746.48,1.13
16460,Strength,1347.62,1.36
16461,HIIT,2614.89,1.83
16462,Strength,1514.52,1.4
16463,Yoga,980.02,1.36
16464,Strength,1210.61,1.12
16465,Cardio,703.36,0.8
16466,Yoga,882.65,1.23
16467,Strength,1598.4,1.48
16468,HIIT,1138.43,0.94
16469,Yoga,1043.13,1.45
16470,Cardio,1099.0,1.25
16471,Strength,673.81,0.68
16472,Yoga,761.93,1.06
16473,Cardio,1990.98,1.91
16474,HIIT,1692.46,1.4
16475,HIIT,1516.74,1.15
16476,HIIT,1361.87,1.03
16477,Yoga,975.91,1.48
16478,Yoga,964.48,1.46
16479,Yoga,668.42,1.01
16480,HIIT,1535.03,1.16
16481,Cardio,678.22,0.77
16482,Yoga,443.0,0.67
16483,Cardio,1116.38,1.16
16484,HIIT,1501.04,1.14
16485,HIIT,1717.43,1.3
16486,Strength,1942.2,1.66
16487,HIIT,1398.03,1.06
16488,HIIT,1149.5,0.95
16489,Strength,1999.16,1.71
16490,HIIT,1801.26,1.49
16491,HIIT,1645.6,1.36
16492,Yoga,1005.48,1.4
16493,Cardio,1090.21,1.24
16494,HIIT,1560.2,1.18
16495,Yoga,901.5,1.25
16496,Yoga,936.78,1.3
16497,HIIT,1594.3,1.32
16498,Cardio,737.86,0.84
16499,Strength,1207.58,1.12
16500,Cardio,853.6,0.97
16501,Strength,753.08,0.76
16502,Cardio,1162.57,1.21
16503,Cardio,1003.2,1.14
16504,Yoga,554.9,0.84
16505,Yoga,752.4,1.14
16506,Strength,702.9,0.71
16507,Yoga,1053.83,1.46
16508,Cardio,562.69,0.64
16509,Yoga,943.99,1.31
16510,Yoga,811.8,1.23
16511,Strength,762.99,0.77
16512,Strength,1622.7,1.5
16513,Strength,1544.4,1.43
16514,Yoga,835.2,1.16
16515,Cardio,990.08,1.12
16516,Yoga,920.83,1.28
16517,Cardio,484.0,0.55
16518,Yoga,382.8,0.58
16519,Yoga,961.85,1.46
16520,HIIT,2461.49,1.72
16521,HIIT,1560.2,1.18
16522,Strength,1458.0,1.35
16523,Yoga,1061.05,1.47
16524,Strength,2246.4,1.92
16525,Strength,1466.35,1.36
16526,Yoga,858.78,1.3
16527,HIIT,994.0,0.82
16528,Cardio,1631.54,1.57
16529,HIIT,1441.2,1.09
16530,Yoga,932.88,1.3
16531,Cardio,1314.1,1.37
16532,HIIT,775.81,0.64
16533,Cardio,650.02,0.74
16534,Cardio,1618.66,1.56
16535,Yoga,423.17,0.64
16536,Yoga,820.8,1.14
16537,HIIT,2555.76,1.79
16538,HIIT,1306.8,1.08
16539,Cardio,1129.97,1.18
16540,Cardio,1300.03,1.48
16541,Strength,1111.47,1.03
16542,HIIT,1875.96,1.42
16543,HIIT,1945.25,1.47
16544,Strength,1266.05,1.28
16545,Yoga,891.0,1.35
16546,Cardio,1008.0,1.05
16547,Strength,1510.74,1.4
16548,Cardio,1200.0,1.25
16549,Cardio,968.79,1.01
16550,Yoga,978.38,1.36
16551,Yoga,834.5,1.16
16552,HIIT,2488.2,1.74
16553,HIIT,2213.09,1.55
16554,Cardio,1325.9,1.38
16555,Cardio,1182.77,1.23
16556,Strength,1178.1,1.19
16557,Cardio,1314.1,1.37
16558,Yoga,1021.55,1.42
16559,Strength,2082.6,1.78
16560,Yoga,872.65,1.21
16561,Yoga,1225.54,1.57
16562,Yoga,476.06,0.72
16563,HIIT,1598.53,1.21
16564,Strength,1587.6,1.47
16565,Strength,1490.4,1.38
16566,Strength,1169.26,1.18
16567,Cardio,934.5,1.06
16568,HIIT,2170.26,1.52
16569,Strength,1393.2,1.29
16570,HIIT,1576.08,1.2
16571,HIIT,2545.4,1.78
16572,HIIT,809.96,0.67
16573,Yoga,671.98,1.02
16574,Yoga,468.6,0.71
16575,Strength,1168.2,1.18
16576,Yoga,877.0,1.33
16577,HIIT,1531.2,1.16
16578,HIIT,1945.25,1.47
16579,Yoga,742.22,1.03
16580,HIIT,1347.52,1.02
16581,Yoga,986.4,1.37
16582,Cardio,960.07,1.09
16583,HIIT,1585.1,1.31
16584,Strength,1536.16,1.42
16585,Cardio,996.74,1.04
16586,Yoga,837.29,1.16
16587,Strength,1099.76,1.02
16588,Yoga,727.2,1.01
16589,Yoga,935.22,1.3
16590,Yoga,805.06,1.12
16591,Cardio,1190.16,1.35
16592,Yoga,456.23,0.69
16593,Strength,1245.1,1.15
16594,Cardio,1124.14,1.17
16595,Yoga,1333.8,1.71
16596,Strength,1425.6,1.32
16597,Strength,2119.33,1.81
16598,Yoga,1042.26,1.45
16599,HIIT,2755.65,1.93
16600,Strength,1618.65,1.5
16601,Yoga,935.22,1.3
16602,Strength,1597.07,1.48
16603,Cardio,1907.59,1.83
16604,Cardio,1045.53,1.09
16605,Strength,1436.4,1.33
16606,Cardio,1402.77,1.46
16607,HIIT,1659.21,1.37
16608,HIIT,1701.38,1.29
16609,Yoga,739.2,1.12
16610,Yoga,943.8,1.43
16611,Cardio,2050.38,1.97
16612,Yoga,606.65,0.92
16613,HIIT,1127.35,0.93
16614,Cardio,1288.54,1.34
16615,Cardio,968.79,1.01
16616,Cardio,1209.6,1.26
16617,Cardio,1185.84,1.35
16618,Strength,1368.68,1.38
16619,HIIT,1368.22,1.04
16620,Strength,1067.26,1.08
16621,HIIT,1574.43,1.3
16622,HIIT,1900.8,1.44
16623,HIIT,1305.71,0.99
16624,Cardio,1152.0,1.2
16625,HIIT,1790.8,1.48
16626,Strength,1156.19,1.17
16627,Cardio,827.95,0.94
16628,Yoga,826.62,1.15
16629,HIIT,1871.28,1.42
16630,Cardio,1740.81,1.67
16631,Cardio,466.4,0.53
16632,Yoga,907.2,1.26
16633,Yoga,1542.02,1.98
16634,HIIT,1570.14,1.3
16635,Strength,1534.88,1.42
16636,Yoga,799.33,1.21
16637,Yoga,900.0,1.25
16638,Cardio,2072.78,1.99
16639,Yoga,1060.16,1.47
16640,HIIT,2572.02,1.8
16641,Cardio,1371.66,1.43
16642,Cardio,1036.8,1.08
16643,HIIT,1489.65,1.23
16644,Yoga,587.4,0.89
16645,HIIT,2450.94,1.71
16646,HIIT,1307.89,0.99
16647,Strength,1334.07,1.35
16648,Yoga,988.04,1.37
16649,Cardio,1281.06,1.33
16650,HIIT,1768.8,1.34
16651,HIIT,2316.6,1.62
16652,Cardio,990.45,1.03
16653,Cardio,1256.11,1.43
16654,Cardio,895.97,1.02
16655,HIIT,1426.79,1.08
16656,Strength,1217.7,1.23
16657,Yoga,748.8,1.04
16658,HIIT,1358.47,1.03
16659,Yoga,905.84,1.37
16660,HIIT,2203.89,1.54
16661,HIIT,2371.97,1.66
16662,Cardio,1926.96,1.85
16663,Yoga,949.61,1.32
16664,Strength,1217.35,1.13
16665,HIIT,1797.98,1.49
16666,Cardio,1808.21,1.74
16667,Strength,1766.7,1.51
16668,HIIT,1526.1,1.16
16669,HIIT,1359.6,1.03
16670,HIIT,1382.54,1.05
16671,Cardio,1056.0,1.1
16672,Cardio,881.6,1.0
16673,Strength,1154.64,1.07
16674,Strength,1200.08,1.21
16675,Strength,1116.67,1.13
16676,HIIT,2700.62,1.89
16677,Yoga,646.21,0.98
16678,HIIT,1318.9,1.0
16679,Cardio,1249.04,1.3
16680,HIIT,1739.5,1.32
16681,Cardio,1904.66,1.83
16682,Cardio,1218.75,1.39
16683,Yoga,1324.98,1.7
16684,Strength,1476.44,1.49
16685,Strength,1258.44,1.27
16686,Strength,1459.22,1.35
16687,Strength,1123.2,1.04
16688,HIIT,1208.9,1.0
16689,Cardio,642.4,0.73
16690,Strength,1239.93,1.15
16691,Cardio,1169.25,1.22
16692,Cardio,1207.79,1.37
16693,Strength,1459.22,1.35
16694,HIIT,1656.19,1.37
16695,Strength,1049.4,1.06
16696,Yoga,592.92,0.9
16697,Strength,1990.53,1.7
16698,HIIT,1438.59,1.19
16699,Strength,871.2,0.88
16700,Cardio,1876.32,1.8
16701,HIIT,2529.15,1.77
16702,Yoga,780.19,1.08
16703,HIIT,1139.47,0.94
16704,Strength,1098.9,1.11
16705,Cardio,900.05,1.02
16706,Cardio,1130.91,1.18
16707,Strength,1424.3,1.44
16708,HIIT,1076.9,0.89
16709,Strength,701.62,0.71
16710,Yoga,606.1,0.92
16711,Yoga,964.0,1.34
16712,Yoga,930.35,1.29
16713,Strength,1765.34,1.51
16714,Cardio,1809.6,1.74
16715,Cardio,1354.73,1.41
16716,Cardio,1327.59,1.51
16717,Strength,741.82,0.75
16718,Strength,2326.51,1.99
16719,Yoga,1217.74,1.56
16720,Strength,1526.61,1.41
16721,Strength,921.54,0.93
16722,Yoga,501.14,0.76
16723,Cardio,527.52,0.6
16724,Cardio,1931.42,1.86
16725,Cardio,1108.8,1.26
16726,HIIT,1384.84,1.05
16727,Cardio,1223.2,1.39
16728,Yoga,1448.57,1.86
16729,Strength,1489.16,1.38
16730,HIIT,2512.93,1.76
16731,Strength,843.03,0.85
16732,HIIT,1636.47,1.35
16733,Cardio,1634.06,1.57
16734,Cardio,1293.6,1.47
16735,Strength,554.9,0.56
16736,Cardio,1941.81,1.87
16737,HIIT,2371.97,1.66
16738,Cardio,1860.17,1.79
16739,Yoga,817.66,1.24
16740,HIIT,1813.35,1.5
16741,Yoga,667.21,1.01
16742,Cardio,1872.0,1.8
16743,Strength,1242.0,1.15
16744,HIIT,1545.98,1.28
16745,HIIT,1294.7,1.07
16746,Strength,723.36,0.73
16747,HIIT,1900.8,1.44
16748,Cardio,1695.2,1.63
16749,Strength,2049.07,1.75
16750,Cardio,1412.38,1.47
16751,Cardio,1046.25,1.19
16752,HIIT,1808.4,1.37
16753,Cardio,1777.03,1.71
16754,Cardio,996.21,1.13
16755,Strength,1788.72,1.53
16756,Cardio,756.8,0.86
16757,Yoga,922.32,1.4
16758,HIIT,1584.0,1.2
16759,Cardio,520.14,0.59
16760,Cardio,1324.8,1.38
16761,Strength,1417.16,1.31
16762,Yoga,828.69,1.15
16763,Strength,1478.37,1.37
16764,Strength,1607.86,1.49
16765,Yoga,915.92,1.27
16766,HIIT,1531.2,1.16
16767,Yoga,739.75,1.03
16768,Cardio,1237.37,1.29
16769,Yoga,442.6,0.67
16770,Strength,1369.31,1.27
16771,HIIT,2590.29,1.81
16772,Strength,494.1,0.5
16773,Cardio,1245.92,1.3
16774,Cardio,1401.6,1.46
16775,Yoga,447.17,0.68
16776,HIIT,2612.87,1.83
16777,Strength,1159.35,1.17
16778,Strength,900.9,0.91
16779,Yoga,903.38,1.37
16780,Yoga,720.05,1.09
16781,Strength,1232.23,1.14
16782,Cardio,1302.4,1.48
16783,Strength,2107.62,1.8
16784,Yoga,1450.8,1.86
16785,Cardio,1104.92,1.15
16786,Strength,782.81,0.79
16787,Strength,1338.08,1.24
16788,HIIT,1943.63,1.47
16789,Strength,1124.14,1.04
16790,Yoga,921.6,1.28
16791,Cardio,1210.61,1.26
16792,Yoga,594.54,0.9
16793,Cardio,1307.78,1.36
16794,Yoga,561.0,0.85
16795,Strength,1147.36,1.16
16796,Yoga,1418.51,1.82
16797,Cardio,1255.5,1.31
16798,Strength,1413.62,1.31
16799,Strength,1564.7,1.45
16800,Yoga,1413.97,1.81
16801,Yoga,1023.25,1.42
16802,Strength,1297.08,1.2
16803,HIIT,2590.29,1.81
16804,Yoga,929.57,1.29
16805,HIIT,1676.4,1.27
16806,Strength,2211.3,1.89
16807,Yoga,552.89,0.84
16808,HIIT,1648.62,1.25
16809,Cardio,1228.8,1.28
16810,Yoga,502.51,0.76
16811,Yoga,791.34,1.1
16812,Cardio,1913.6,1.84
16813,HIIT,2357.68,1.65
16814,Yoga,933.66,1.3
16815,Yoga,1071.91,1.49
16816,Strength,2162.84,1.85
16817,Cardio,1440.0,1.5
16818,HIIT,1675.0,1.27
16819,Yoga,799.2,1.11
16820,Cardio,1035.07,1.08
16821,Strength,2107.62,1.8
16822,Yoga,836.68,1.27
16823,Yoga,580.8,0.88
16824,Strength,1423.22,1.32
16825,HIIT,1727.76,1.31
16826,Strength,1566.0,1.45
16827,Yoga,350.12,0.53
16828,Strength,2116.07,1.81
16829,HIIT,821.3,0.68
16830,HIIT,1399.2,1.06
16831,Cardio,1151.75,1.31
16832,Yoga,1016.05,1.41
16833,HIIT,1755.6,1.33
16834,HIIT,1470.76,1.21
16835,Yoga,442.2,0.67
16836,HIIT,1491.6,1.13
16837,Cardio,1038.4,1.18
16838,Strength,1328.4,1.23
16839,Yoga,909.97,1.38
16840,HIIT,1689.6,1.28
16841,Strength,891.81,0.9
16842,Cardio,1769.36,1.7
16843,HIIT,2676.16,1.87
16844,Strength,1010.72,1.02
16845,Yoga,898.42,1.36
16846,HIIT,1077.88,0.89
16847,Yoga,508.66,0.77
16848,Strength,1166.08,1.18
16849,Cardio,888.8,1.01
16850,Yoga,979.2,1.36
16851,Yoga,567.6,0.86
16852,Yoga,785.45,1.09
16853,HIIT,1404.88,1.16
16854,Yoga,1536.6,1.97
16855,Cardio,2066.42,1.99
16856,Strength,1081.06,1.09
16857,HIIT,2241.65,1.57
16858,HIIT,1804.54,1.49
16859,HIIT,1864.3,1.41
16860,HIIT,922.11,0.76
16861,HIIT,1051.74,0.87
16862,Cardio,1172.18,1.22
16863,Strength,1275.94,1.29
16864,Cardio,1162.57,1.21
16865,Yoga,938.05,1.42
16866,Yoga,928.8,1.29
16867,Cardio,1747.2,1.68
16868,Cardio,1389.68,1.45
16869,Yoga,1075.48,1.49
16870,Strength,1266.05,1.28
16871,Yoga,1419.6,1.82
16872,Cardio,2016.05,1.94
16873,Strength,1415.98,1.31
16874,Cardio,589.6,0.67
16875,Yoga,1540.15,1.97
16876,Yoga,1031.32,1.43
16877,Cardio,1580.8,1.52
16878,Cardio,1114.53,1.16
16879,HIIT,1948.72,1.48
16880,Cardio,1206.58,1.26
16881,Cardio,2047.22,1.97
16882,Yoga,1356.16,1.74
16883,Cardio,1652.33,1.59
16884,HIIT,2762.02,1.93
16885,HIIT,1039.65,0.86
16886,Cardio,1297.08,1.35
16887,Yoga,508.66,0.77
16888,HIIT,1834.8,1.39
16889,Yoga,475.2,0.72
16890,Cardio,1430.4,1.49
16891,Cardio,1091.2,1.24
16892,HIIT,2445.3,1.71
16893,Yoga,724.02,1.1
16894,Yoga,337.52,0.51
16895,Strength,1145.75,1.06
16896,Cardio,1408.85,1.47
16897,Cardio,1055.04,1.2
16898,HIIT,1571.57,1.3
16899,Strength,822.45,0.83
16900,Cardio,1027.2,1.07
16901,Cardio,1203.41,1.37
16902,HIIT,2807.11,1.96
16903,Cardio,2004.11,1.93
16904,Strength,1138.5,1.15
16905,HIIT,1609.3,1.33
16906,HIIT,1861.2,1.41
16907,HIIT,1310.07,0.99
16908,HIIT,847.0,0.7
16909,HIIT,691.58,0.57
16910,HIIT,2216.5,1.55
16911,HIIT,2674.1,1.87
16912,Strength,1124.14,1.04
16913,Strength,1165.01,1.18
16914,HIIT,1112.19,0.92
16915,Yoga,980.02,1.36
16916,HIIT,1150.54,0.95
16917,Strength,1175.24,1.09
16918,Yoga,784.69,1.19
16919,HIIT,968.0,0.8
16920,Yoga,1362.9,1.75
16921,Strength,814.75,0.82
16922,Strength,2197.91,1.88
16923,HIIT,1775.47,1.47
16924,Yoga,1252.9,1.61
16925,Strength,1567.3,1.45
16926,HIIT,1676.4,1.27
16927,HIIT,1871.28,1.42
16928,HIIT,1792.43,1.48
16929,Yoga,1390.54,1.78
16930,Cardio,1286.4,1.34
16931,Cardio,1196.8,1.36
16932,Strength,1852.87,1.58
16933,HIIT,1054.61,0.87
16934,Cardio,970.41,1.01
16935,Yoga,349.16,0.53
16936,Strength,1253.84,1.16
16937,Cardio,882.4,1.0
16938,Cardio,1076.1,1.12
16939,Cardio,1169.34,1.33
16940,HIIT,1688.19,1.28
16941,Strength,1219.38,1.13
16942,Yoga,914.4,1.27
16943,Cardio,1401.6,1.46
16944,Strength,2174.53,1.86
16945,Cardio,977.57,1.02
16946,Cardio,500.69,0.57
16947,Cardio,764.9,0.87
16948,Yoga,988.2,1.5
16949,Strength,1402.83,1.3
16950,Cardio,1103.0,1.25
16951,Strength,583.57,0.59
16952,Strength,1157.53,1.07
16953,Yoga,805.93,1.22
16954,Yoga,814.96,1.13
16955,HIIT,1570.14,1.3
16956,HIIT,1453.21,1.1
16957,Cardio,1943.3,1.87
16958,Yoga,918.23,1.39
16959,Strength,1352.6,1.37
16960,Cardio,1217.17,1.27
16961,Strength,1240.97,1.15
16962,Strength,2047.5,1.75
16963,Cardio,1115.57,1.27
16964,Strength,1169.26,1.18
16965,Cardio,1246.96,1.3
16966,Strength,1368.68,1.38
16967,Cardio,1095.31,1.14
16968,Yoga,612.68,0.93
16969,HIIT,1401.05,1.16
16970,Strength,1038.56,1.05
16971,Yoga,1051.2,1.46
16972,HIIT,1052.7,0.87
16973,Cardio,2029.56,1.95
16974,Strength,1578.11,1.46
16975,Strength,2176.2,1.86
16976,Strength,753.08,0.76
16977,HIIT,1663.2,1.26
16978,Yoga,408.46,0.62
16979,Cardio,747.32,0.85
16980,Cardio,1047.2,1.19
16981,Cardio,1739.47,1.67
16982,Yoga,991.94,1.38
16983,HIIT,1755.6,1.33
16984,HIIT,2627.15,1.84
16985,Strength,1384.74,1.4
16986,HIIT,1808.4,1.37
16987,Strength,1167.37,1.08
16988,Strength,1595.74,1.48
16989,Yoga,727.2,1.01
16990,Cardio,615.44,0.7
16991,HIIT,881.69,0.73
16992,Cardio,1332.18,1.39
16993,Strength,1119.72,1.13
16994,Yoga,842.4,1.17
16995,HIIT,1752.67,1.33
16996,HIIT,1701.38,1.29
16997,Yoga,751.03,1.14
16998,HIIT,2754.05,1.92
16999,Strength,772.2,0.78
17000,Strength,1978.82,1.69
17001,Strength,1557.79,1.44
17002,HIIT,1671.32,1.38
17003,HIIT,993.1,0.82
17004,Yoga,804.47,1.22
17005,Strength,1296.0,1.2
17006,HIIT,1778.7,1.47
17007,Yoga,1044.87,1.45
17008,Strength,1232.23,1.14
17009,Cardio,1064.71,1.11
17010,Yoga,866.17,1.31
17011,HIIT,1809.91,1.37
17012,Yoga,633.02,0.96
17013,HIIT,1317.8,1.0
17014,HIIT,1772.23,1.47
17015,Cardio,1821.4,1.75
17016,Strength,1847.18,1.58
17017,Strength,2013.95,1.72
17018,Strength,940.5,0.95
17019,Cardio,1103.08,1.15
17020,Cardio,1302.4,1.48
17021,Strength,1255.01,1.27
17022,HIIT,1694.0,1.4
17023,Cardio,1047.27,1.09
17024,Yoga,735.01,1.02
17025,HIIT,1828.68,1.39
17026,Strength,831.6,0.84
17027,Cardio,544.61,0.62
17028,Strength,671.98,0.68
17029,Yoga,1480.86,1.9
17030,Yoga,993.6,1.38
17031,Cardio,1195.71,1.36
17032,HIIT,2776.33,1.94
17033,Yoga,356.08,0.54
17034,Strength,1458.0,1.35
17035,Strength,1010.72,1.02
17036,HIIT,2375.63,1.66
17037,Cardio,979.2,1.02
17038,Cardio,1697.81,1.63
17039,Yoga,712.8,0.99
17040,Yoga,640.2,0.97
17041,HIIT,1002.47,0.83
17042,HIIT,1635.44,1.24
17043,HIIT,1651.38,1.25
17044,Yoga,800.53,1.11
17045,Cardio,2039.97,1.96
17046,Strength,1465.2,1.48
17047,Strength,1851.44,1.58
17048,HIIT,2702.7,1.89
17049,Yoga,805.93,1.22
17050,HIIT,2187.9,1.53
17051,Cardio,1380.1,1.44
17052,Cardio,1287.47,1.34
17053,Strength,1346.4,1.36
17054,Strength,1175.24,1.09
17055,Strength,1414.8,1.31
17056,Yoga,742.22,1.03
17057,Strength,804.09,0.81
17058,HIIT,1507.31,1.14
17059,Cardio,827.2,0.94
17060,Strength,1383.55,1.28
17061,Yoga,786.11,1.19
17062,Strength,1445.4,1.46
17063,HIIT,1833.27,1.39
17064,Strength,1118.7,1.13
17065,HIIT,1518.0,1.15
17066,HIIT,896.21,0.74
17067,Yoga,402.6,0.61
17068,Yoga,581.33,0.88
17069,Yoga,1301.6,1.67
17070,Yoga,951.98,1.32
17071,Yoga,741.6,1.03
17072,Cardio,1219.2,1.27
17073,HIIT,1348.64,1.02
17074,Strength,1448.03,1.46
17075,HIIT,1622.25,1.23
17076,Strength,1347.62,1.36
17077,Cardio,1144.0,1.3
17078,HIIT,1727.76,1.31
17079,HIIT,822.05,0.68
17080,HIIT,1384.84,1.05
17081,Cardio,1101.24,1.15
17082,HIIT,1560.9,1.29
17083,HIIT,1366.06,1.13
17084,Cardio,1294.92,1.35
17085,Yoga,1357.2,1.74
17086,HIIT,1322.2,1.0
17087,Strength,2162.84,1.85
17088,Cardio,1588.75,1.53
17089,Yoga,742.22,1.03
17090,Cardio,675.75,0.77
17091,Cardio,1580.8,1.52
17092,HIIT,2643.46,1.85
17093,Yoga,820.8,1.14
17094,Cardio,729.74,0.83
17095,HIIT,1306.8,1.08
17096,HIIT,1112.19,0.92
17097,Strength,1435.5,1.45
17098,Strength,2092.69,1.79
17099,Cardio,1582.02,1.52
17100,HIIT,616.54,0.51
17101,Yoga,750.35,1.14
17102,Yoga,712.8,1.08
17103,Strength,1415.7,1.43
17104,Yoga,1292.81,1.66
17105,Yoga,915.16,1.27
17106,HIIT,1606.37,1.22
17107,Cardio,1910.66,1.84
17108,Strength,1851.44,1.58
17109,Yoga,356.4,0.54
17110,Cardio,1047.27,1.09
17111,Strength,1509.48,1.4
17112,Cardio,819.14,0.93
17113,Yoga,416.18,0.63
17114,HIIT,2412.98,1.69
17115,HIIT,1363.57,1.13
17116,Yoga,1051.2,1.46
17117,Cardio,1664.0,1.6
17118,HIIT,1533.75,1.16
17119,HIIT,1504.8,1.14
17120,Cardio,1162.57,1.21
17121,Cardio,843.26,0.96
17122,Yoga,480.92,0.73
17123,HIIT,2171.93,1.52
17124,Strength,1336.5,1.35
17125,Cardio,1738.14,1.67
17126,Cardio,1160.63,1.21
17127,Strength,584.63,0.59
17128,Cardio,1321.2,1.5
17129,HIIT,1938.78,1.47
17130,Strength,1456.78,1.35
17131,Yoga,866.17,1.31
17132,Yoga,992.77,1.38
17133,Cardio,1291.25,1.47
17134,Strength,1478.37,1.37
17135,Cardio,1408.85,1.47
17136,Cardio,493.25,0.56
17137,Strength,1347.62,1.36
17138,Strength,1113.33,1.03
17139,HIIT,1775.47,1.47
17140,Strength,1227.6,1.24
17141,Strength,2142.75,1.83
17142,Strength,1219.91,1.23
17143,HIIT,1399.2,1.06
17144,Cardio,1294.92,1.35
17145,Strength,1058.34,1.07
17146,Strength,2304.9,1.97
17147,Yoga,415.8,0.63
17148,Yoga,991.94,1.38
17149,Yoga,1358.24,1.74
17150,Strength,654.59,0.66
17151,Strength,1392.04,1.29
17152,Cardio,1190.4,1.24
17153,HIIT,1942.02,1.47
17154,HIIT,1663.2,1.26
17155,Yoga,985.58,1.37
17156,Yoga,951.19,1.32
17157,Strength,2316.6,1.98
17158,Cardio,1410.02,1.47
17159,Strength,2316.6,1.98
17160,Yoga,712.8,1.08
17161,Yoga,886.34,1.23
17162,Yoga,1324.98,1.7
17163,Strength,820.21,0.83
17164,Yoga,1034.21,1.44
17165,Cardio,1153.92,1.2
17166,Strength,1826.6,1.56
17167,HIIT,934.24,0.77
17168,Cardio,2060.78,1.98
17169,Strength,681.24,0.69
17170,Yoga,926.48,1.29
17171,Yoga,725.99,1.01
17172,Strength,852.17,0.86
17173,Cardio,1297.08,1.35
17174,Cardio,1118.62,1.27
17175,Yoga,534.11,0.81
17176,Strength,1276.52,1.18
17177,HIIT,1732.08,1.31
17178,HIIT,738.1,0.61
17179,Yoga,1003.8,1.4
17180,Cardio,1364.34,1.42
17181,Strength,1382.4,1.28
17182,Strength,1467.58,1.36
17183,Strength,1384.7,1.28
17184,Yoga,653.4,0.99
17185,Cardio,606.65,0.69
17186,Yoga,733.18,1.02
17187,Cardio,1179.2,1.34
17188,HIIT,1844.92,1.4
17189,Yoga,1071.91,1.49
17190,Yoga,914.4,1.27
17191,Cardio,1012.0,1.15
